id	body_url	category_program	condition	description_long	description_short	image_url	in_stock	name	price	quantity_in_stock
05601	https://www.pureromance.com/Shop/Collections/Hypnotic-Collection/Mesmerize		new	Cast a spell with Mesmerize, an erotic anal massager with 7 satisfying functions. Featuring a remote control with an incredible 32.8-ft. (10 m) range, this silky silicone vibrator features a tapered, flexible shaft designed to move with your body while heightening backdoor pleasure.	Anal Vibrator With Wireless Remote	https://www.pureromance.com/getmetafile/bfee36e5-db9d-4c35-b316-4f6a249a6b6a/Hypnotic_Mesmerize_WEB_410x497_0718.aspx	True	Mesmerize	129	16
05602	https://www.pureromance.com/Shop/Collections/Hypnotic-Collection/Fantasize		new	Expose forbidden desires with Fantasize, a velvet-soft silicone vibrator with 7 provocative pulsations you&rsquo;ll crave when the lights turn low. This dual-action stunner blends a spellbinding clitoral massager with a flexible, curved shaft that enthralls your G-spot with untold ecstasy.	Dual-Action Vibrator With 7 Functions	https://www.pureromance.com/getmetafile/469e9bfd-23dc-46d6-a7db-9fa203171162/Hypnotic_Fantasize_WEB_410x497_0718.aspx	True	Fantasize	129	12
05603	https://www.pureromance.com/Shop/Sex-Toys/For-Couples/Synchronize		new	Discover the delights of partnered pleasure with Synchronize, a sultry c-ring vibrator with 7 vibrating speeds and pulsing patterns. The toy&rsquo;s flexible ring slides over the penis with sensation-intensifying pressure while the textured silicone tantalizes your clitoris with every sensual stroke.	7-Function Silicone C-Ring	https://www.pureromance.com/getmetafile/bdcbbc4b-7445-44e1-8b3e-48ebba1990ea/Hypnotic_Synchronize_WEB_410x497_0718.aspx	True	Synchronize	99	142
05620	https://www.pureromance.com/Shop/Lube-Creams/Lubricants/Whipped-Belgian-Waffle-Creamy-Lubricant		new	Whipped creamy lubricant is the ultimate win-win. Your guy gets an emollient lubricant designed for use with c-rings and male sleeves, and you get kissable flavors to enhance oral favors.	Creamy Lubricant	https://www.pureromance.com/getmetafile/a9f2017f-9a8d-4701-a726-db965eb47aa8/Whipped_BelgianWaffle_WEB_0818.aspx	True	Whipped Belgian Waffle Creamy Lubricant	20	8
05621	https://www.pureromance.com/Shop/Lube-Creams/Lubricants/Sensations-Warming-Lubricant-Bavarian-Cream		new	Sensations lubricant goes on cool, but just wait. Add some friction or your warm breath. You&#39;ll feel a heat so thrilling, you&#39;ll swear you&#39;re in the tropics!	Warming Lubricant	https://www.pureromance.com/getmetafile/5e4f8394-4cb9-4d88-9c47-54faa86f98ef/Sensations_BavarianCream_WEB_0818.aspx	True	Sensations Warming Lubricant Bavarian Cream	16	50
06017	https://www.pureromance.com/Shop/Sex-Toys/Dual-Action-Rabbit-Vibrators/Head-Liner	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	You&rsquo;ll see stars when Head Liner takes the stage! This multitalented entertainer performs beautifully with a contoured clitoral massager and swirled shaft for double the pleasure. The dual motors offer three speeds and four pulsing patterns, letting you create perfectly choreographed combinations at the touch of a button. &nbsp;	14-Function Dual-Action Vibrator	https://www.pureromance.com/getmetafile/b9aa3b68-3bf8-4d74-8d21-4a731f494429/Amplify_Headliner_0716.aspx	True	Head Liner	69	62
06018	https://www.pureromance.com/Shop/Sex-Toys/Vaginal-Vibrators/In-the-Groove	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Get In the Groove and get ready to move! This seven-function vaginal vibrator has three electrifying speeds and four pulsing patterns to help you make sweet, sweet music between the sheets. Featuring a raised tickler and a spiraled shaft for twice the pleasure, In the Groove is perfect for your midnight performances.	7-Speed Vaginal Vibrator&nbsp;&nbsp;	https://www.pureromance.com/getmetafile/e7ee47f6-f0f2-40f5-9f63-83e2d308bd77/Amplify_InTheGroove_0716.aspx	True	In the Groove	39	127
06019	https://www.pureromance.com/Shop/Sex-Toys/Clitoral-Vibrators/Fan-Favorite	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s a reason Fan Favorite is at the top of the charts year after year! A crowd-pleaser with three exciting functions, this buzz-worthy bullet vibrator will satisfy your need for an amazing live performance! Whether you prefer a speedy release or savor a slow jam, Fan Favorite isn&rsquo;t afraid to steal the show.&nbsp;	3-Speed Bullet Vibrator&nbsp;&nbsp;	https://www.pureromance.com/getmetafile/0e5d9a06-57ba-452e-87d8-efb387c9d626/Amplify_FanFavorite_0716.aspx	True	Fan Favorite	24	375
06022	https://www.pureromance.com/Shop/Sex-Toys/Vaginal-Vibrators/Rock-Star	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Ready to make your Rock Star fantasies come true? This three-speed vaginal vibrator offers a satisfying textured shaft that&rsquo;ll make you shout for a repeat performance. You won&rsquo;t need a backstage pass to get up close and personal with this Rock Star&mdash;you&rsquo;re always invited to the after-party.&nbsp;	3-Speed Vaginal Vibrator &nbsp;	https://www.pureromance.com/getmetafile/0e198e52-04d1-4430-b5fb-64d8cfec99be/Amplify_Rockstar_0716.aspx	True	Rock Star	33	142
06044	https://www.pureromance.com/Shop/Sex-Toys/Cleaners-Care/Stardust-Replacement-USB-Charger		new	We all know how upsetting it can be when a charging cable goes missing&mdash;especially when it powers an intimate accessory! With this replacement charger for your Pure Romance toy, the possibilities are endless!	Replacement USB Charger	https://www.pureromance.com/getmetafile/686c5ada-5a59-4fae-a743-0bd03ae53a43/Opening-Act-Replacement-Charger.aspx	True	Stardust - Replacement USB Charger	15	8
06071	https://www.pureromance.com/Shop/Massage/Between-the-Sheets-7th-Plum		new	There&#39;s no denying that fresh is sexy. Between the Sheets is a powder-based spray that adds a majestic scent anywhere you spritz it. Between the Sheets absorbs moisture, putting an end to the dreaded wet spot! Inspired by our home on the corner of 7th and Plum streets in the heart of the Queen City, this luxury fragrance blends wild blueberry, classic rose, and radiant hyacinth with a ravishing base of teakwood and sweet vanilla.	Powder-based linen spray	https://www.pureromance.com/getmetafile/5759cb9d-2f8f-4af1-a4ad-b147b7a7682a/BetweenTheSheets_7thPlum_WEB.aspx	True	Between the Sheets 7th & Plum	19	168
06072	https://www.pureromance.com/Shop/Sex-Toys/Clitoral-Vibrators/Roll-With-It-7-Function-Ball-Massager		new	Get ready to have a ball with this versatile vibrating massager! Round and round and up and down, there&rsquo;s no wrong way to use Roll With It. Its silky silicone glides easily across your skin to target sore muscles while 7 buzzworthy functions tantalize your most sensitive spots. It&rsquo;s time to get your roll on!	7 Function Ball Massager	https://www.pureromance.com/getmetafile/64f5ad65-6fa1-4707-98c0-4b484d833f97/RollWithIt_Web_0818.aspx	True	Roll With It - 7 Function Ball Massager	99	71
06073	https://www.pureromance.com/Shop/Sex-Toys/Clitoral-Vibrators/Right-There		new	Whether a little to the right or a little to the left, Right There hits the spot every time! This curvaceous silicone massager vibrates and pulses with 7 powerful functions, making every curved surface and angled edge exactly what you need and when you need it. You can even take your thrilling night in straight to the tub because this curvaceous toy is bath-friendly! Talk about targeted pleasure!	&nbsp;	https://www.pureromance.com/getmetafile/110ae5ff-9893-4b5d-aa23-e4d024f66d9f/RightThere_Web_0818.aspx	True	Right There	99	59
07001	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-P3-Ben-Wa-Balls		new	Shipping &amp; Handling Included.&nbsp;Inspired by a centuries-old technology, our silicone and 18-karat rose gold-plated Ben Wa Balls strengthen vaginal walls while heightening your sexual arousal and climax. Start with one and, over time, advance to two.&nbsp;Ascend Into EuforiaClick Here to Experience the Euforia Product Line	Luxury Ben Wa Balls	https://www.pureromance.com/getmetafile/4b5dbfef-0308-4630-8e97-a15005da0edd/Euforia_BenWaBalls_0117.aspx	True	Euforia P3 Ben Wa Balls	99	217
07002	https://www.pureromance.com/Shop/Collections/Euforia/M61-Vibrating-Massager	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Shipping &amp; Handling Included.Submit to ecstasy with 12 thrilling speeds and pulsing patterns as this intoxicating vibrating massager caresses every inch of your beautiful form. Accented in gorgeous 18-karat rose gold, this massager&rsquo;s Pure Romance-exclusive Caleo&trade; heating technology warms premium silicone&mdash;and your desire&mdash;from the inside out.&nbsp;Ascend Into EuforiaClick Here to Experience the Euforia Product Line	12 - Function Vibrating Massager with Caleo&trade; heating technology	https://www.pureromance.com/getmetafile/81fe06de-c705-4afc-9eaa-d22e99a5d15e/Euforia_VibratingMassager_0117.aspx	True	M61 Vibrating Massager	219	63
07003	https://www.pureromance.com/Shop/Collections/Euforia/V39-Vaginal-Vibrator		new	Shipping &amp; Handling Included.Transcend the everyday and court ecstasy with this premium silicone vibrator with three speeds and nine pulsing patterns enhanced by Caleo&trade; heating technology. Featuring an accent of beautiful 18-karat rose gold plating and a contoured shaft coated in velvet-soft silicone, this vaginal vibrator is your pathway to sublime bliss.&nbsp;Ascend Into EuforiaClick Here to Experience the Euforia Product Line	Silicone Vaginal Vibrator with Caleo&trade; heating technology	https://www.pureromance.com/getmetafile/8d0eaa44-3e33-4b7d-8e6d-80f8be7ad7cf/Euforia_VaginalVibrator_0117.aspx	True	V39 Vaginal Vibrator	249	11
07004	https://www.pureromance.com/Shop/Collections/Euforia/D74-Dual-Vibrator	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Shipping &amp; Handling Included.Cast aside limitations and enter a new realm of pleasure with this dual-action silicone vibrator with a sculpted shaft and clitoral massager. Two independently controlled motors feature three speeds and nine pulsing patterns you can customize to your desires. Complementary Caleo&trade; heating technology in the shaft enhances each vibration with tantalizing warmth.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	Silicone Dual-Action Vibrator with Caleo&trade; heating technology	https://www.pureromance.com/getmetafile/a34028ff-97c4-4b26-a1aa-c0cd5ead29be/Euforia_DualVibrator_0017.aspx	True	D74 Dual Vibrator	299	16
07005	https://www.pureromance.com/Shop/Collections/Euforia/R88-C-Ring		new	Shipping &amp; Handling Included.&nbsp;Maximize your pleasure with this premium silicone c-ring accented with 18-karat rose gold plating. Velvet-soft silicone comfortably stretches over the penis, while the whisper-quiet motor delivers 12 tantalizing speeds and pulsing patterns to massage the clitoris and intensify any encounter.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	Premium Vibrating C-Ring	https://www.pureromance.com/getmetafile/04b33d67-5a4b-457a-bb78-6f8e459ce552/Euforia_CRing_0117.aspx	True	R88 C-Ring	189	45
07006	https://www.pureromance.com/Shop/Collections/Euforia/C80-Clitoral-Vibrator		new	Shipping &amp; Handling Included.Breathtaking pleasure that fits in the palm of your hand, this clitoral vibrator is equipped with two intense motors with 12 functions each&mdash;three speeds and nine pulsing patterns&mdash;to help you unlock every inhibition and fulfill every fantasy. Use the pointed tip for precise pressure on the sensitive nerve endings in your clitoris, or switch to the wider base for satisfying deep vibrations against the vulva. Accented in gorgeous 18-karat rose gold, the vibrator&rsquo;s Pure Romance-exclusive Caleo&trade; heating technology warms the massaging base&mdash;and your desire&mdash;from the inside out.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	Silicone Clitoral Vibrator with Caleo&trade; heating technology.	https://www.pureromance.com/getmetafile/6bf7d9c2-af5e-49fe-adc6-f4426e8a8515/Euforia_ClitoralMassager_0117.aspx	True	C80 Clitoral Vibrator	249	13
07007	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-G1-G-Spot-Wand		new	Shipping &amp; Handling Included.Hold unlimited pleasure in the palm of your hand with this wand cast entirely of 316L surgical grade stainless steel and plated with decadent 18-karat rose gold. Each end of the counter-weighted wand is sculpted for your passion, while an ergonomic silicone handle ensures your fantasy lasts as long as you&rsquo;d like it to.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	G-Spot Wand	https://www.pureromance.com/getmetafile/d2a41211-916b-43dd-9fc1-6069c1d4a197/Euforia_GSpotWand_V_0017.aspx	True	Euforia G1 G-Spot Wand	219	22
07008	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-Water-Based-Personal-Lubricant		new	Shipping &amp; Handling Included.The essential complement to any Euforia experience, this pH-balanced, water-based personal lubricant can be used alone or paired with a massager to heighten bliss and transcend ecstasy. Silky and long-lasting, this gentle Euforia lubricant is formulated to mimic your natural chemistry.&nbsp;&nbsp;Ascend Into EuforiaClick Here to Experience the Euforia Product Line	1.69 oz./50 ml&nbsp;Water-Based Personal Lubricant	https://www.pureromance.com/getmetafile/dbbede8f-b058-4f55-9087-eee5de4a7022/Euforia_Lubricant_0117.aspx	True	Euforia Water-Based Personal Lubricant	39	80
07009	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-Enhancement-Gel		new	Shipping &amp; Handling Included.Elevate your senses during your most intimate moments with this fast-absorbing, fast-acting enhancement gel that helps intensify your pleasure and arousal. The gel&rsquo;s proprietary formula helps transform every touch into something extraordinary.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	1 oz. /30 ml Enhancement Gel	https://www.pureromance.com/getmetafile/3d493faa-3d7a-496c-804a-181ec567153b/Euforia_EnhancementGel_0117.aspx	True	Euforia Enhancement Gel	39	62
07010	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-Cleansing-Mist		new	&nbsp;The finale to fantasies satisfied, this gentle spray is formulated to clean, protect, and polish your Euforia massager&rsquo;s premium silicone and rose gold-plated accents. Always use your cleansing mist before storing your Euforia product.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	4 oz./120 ml &nbsp;Cleansing Mist	https://www.pureromance.com/getmetafile/d9e1ba7e-78fa-4ca7-a8cc-32f9caba2576/Euforia_CleansingMist_0117.aspx	True	Euforia Cleansing Mist	19	125
07011	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-Firming-Cream		new	Shipping &amp; Handling Included.Luxurious and powerful, this firming cream is formulated with an ultra-nourishing blend of caffeine and botanical extracts that melts into your skin to help restore elasticity and firmness. With ingredients that help activate microcirculation and reduce the appearance of cellulite, massage firming cream anywhere you&rsquo;d like a more sculpted, toned appearance.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	6 oz./180 ml Firming Cream	https://www.pureromance.com/getmetafile/6d955347-7ae5-4017-8e0c-2f5831bf342d/Euforia_FirmingCream_0117.aspx	True	Euforia Firming Cream	39	54
07017	https://www.pureromance.com/Shop/Collections/Euforia/EUFORIA-CHARGER		new	Shipping &amp; Handling Included.&nbsp;Euforia products put ecstasy in the palm of your hand. Ensure your transcendence remains uninterrupted with a Euforia Replacement Charger that fuels the powerful motors and Caleo&trade; heating technology in your luxurious Intimacy accessories. The unique magnetic USB charger is compatible with all motorized Euforia products, fits perfectly into the specially designed box for continued discreet charging and storage, and beautifully complements the products and packaging with the Euforia insignia detailing.&nbsp;	Euforia Replacement Charger	https://www.pureromance.com/getmetafile/bb6e817f-20fe-4aaa-b566-5031088b7221/Euforia_Charger_WEB_0117.aspx	True	EUFORIA CHARGER	20	21
07020	https://www.pureromance.com/Shop/Collections/Euforia/Euforia-Creme-Lubricant		new	Shipping &amp; Handling Included.Succumb to the allure of partnered bliss with this luscious crème lubricant designed to complement c-rings and elevate oral delights. With a smooth, long-lasting formula, Euforia Crème Lubricant is infused with sweet vanilla notes so your nightly escapades taste as irresistible as they feel.Ascend Into EuforiaClick Here to Experience the Euforia Product Line	3 oz./90 ml&nbsp;Crème Lubricant&nbsp;	https://www.pureromance.com/getmetafile/c31e27dd-bb9d-4b23-b472-da80cb6f6244/Euforia_CremeLubricant_0117.aspx	True	Euforia Crème Lubricant	39	9
10601	https://www.pureromance.com/Shop/Lingerie/DARK-TEMPTATION-SMALL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip	https://www.pureromance.com/getmetafile/74522ad4-db7f-4b3d-b612-197a5ee9fa6a/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - SMALL	69	11
10602	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/DARK-TEMPTATION-MEDIUM	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip&nbsp;	https://www.pureromance.com/getmetafile/603e7bc2-a434-4051-8410-d4853b9c8b1a/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - MEDIUM	69	12
10603	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/DARK-TEMPTATION-LARGE	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip	https://www.pureromance.com/getmetafile/5a4f508f-a1ac-477c-bfe2-141f5061bc46/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - LARGE	69	13
10604	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/DARK-TEMPTATION-1X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip	https://www.pureromance.com/getmetafile/190bcc08-e9fa-4127-bd9d-9e0311f06757/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - 1X	69	9
10605	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/DARK-TEMPTATION-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip	https://www.pureromance.com/getmetafile/520fc732-07c6-435b-b5ff-dd2254612db4/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - 2X	69	5
10606	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/DARK-TEMPTATION-3X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	There&rsquo;s no denying yourself the satisfying sensation of this Dark Temptation. Slip into a sheath of black stretchy lace and mesh that perfectly caresses your every curve. This underwire slip features adjustable shoulder straps, garters, and a hook-and-eye back closure for a perfect fit from top to bottom. The unique lace panels above the bust create a teasing cut-out detail to accent your favorite assets.&nbsp;	Dark Temptation Underwire Garter Slip	https://www.pureromance.com/getmetafile/08e65c2b-d4d3-4649-a854-d80186826f23/Lingerie_WEB_DarkTemptation_410x497.aspx	True	DARK TEMPTATION - 3X	69	8
15001	https://www.pureromance.com/Shop/Lingerie/Sheer-Beauty-Fishnet-Body-Stocking-One-Size	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Nearly naked, but not quite. Almost exposed, but with a tempting veil just between you and your lover. That&rsquo;s&nbsp;Sheer Beauty. This black fishnet body stocking is unforgettable in the bedroom, and the open-crotch design ensures you don&rsquo;t have to interrupt a night of passion to strip down.Lingerie Size Chart	Fishnet Body Stocking	https://www.pureromance.com/getmetafile/3ce30e68-3f4d-41fb-aaf1-8c510fa38acf/SheerBeauty_Front_0616.aspx	True	Sheer Beauty Fishnet Body Stocking One Size	18	52
15002	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Sheer-Beauty-Fishnet-Body-Stocking-One-Size-Queen	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Nearly naked, but not quite. Almost exposed, but with a tempting veil just between you and your lover. That&rsquo;s&nbsp;Sheer Beauty. This black fishnet body stocking is unforgettable in the bedroom, and the open-crotch design ensures you don&rsquo;t have to interrupt a night of passion to strip down.Lingerie Size Chart	Fishnet Body Stocking	https://www.pureromance.com/getmetafile/6984540e-b142-4df8-896d-0d6830f9a576/SheerBeauty.aspx	True	Sheer Beauty Fishnet Body Stocking One Size Queen	18	12
26451	https://www.pureromance.com/Shop/Lingerie/Take-The-Plunge	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Throw caution to the wind and release your inner bombshell with Take the Plunge, a black confection of lace that favors the bold&mdash;and curvy! Embroidered with flowers and seductive silver accents, this halter chemise features a plunging v-neckline that draws the eye just where you want it to go. The sexy open back delivers double the pleasure&mdash;showing off some skin and highlighting one of your best assets.&nbsp;&nbsp;Lingerie Size Chart	Take The Plunge Halter Chemise	https://www.pureromance.com/getmetafile/4848ce97-1f41-4a3a-89eb-dfb8de23266f/Lingerie_WEB_TakeThePlunge_470x572.aspx	True	Take The Plunge	59	5
26452	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Take-The-Plunge-Medium	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Throw caution to the wind and release your inner bombshell with Take the Plunge, a black confection of lace that favors the bold&mdash;and curvy! Embroidered with flowers and seductive silver accents, this halter chemise features a plunging v-neckline that draws the eye just where you want it to go. The sexy open back delivers double the pleasure&mdash;showing off some skin and highlighting one of your best assets.&nbsp;&nbsp;Lingerie Size Chart	Take The Plunge Halter Chemise	https://www.pureromance.com/getmetafile/f305c59e-7a87-4f7e-8728-8f1f0c6a83b5/Lingerie_WEB_TakeThePlunge_470x572.aspx	True	Take The Plunge Medium	59	4
26453	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Take-The-Plunge-Large	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Throw caution to the wind and release your inner bombshell with Take the Plunge, a black confection of lace that favors the bold&mdash;and curvy! Embroidered with flowers and seductive silver accents, this halter chemise features a plunging v-neckline that draws the eye just where you want it to go. The sexy open back delivers double the pleasure&mdash;showing off some skin and highlighting one of your best assets.&nbsp;&nbsp;Lingerie Size Chart	Take The Plunge Halter Chemise	https://www.pureromance.com/getmetafile/fa8597bd-df43-4eae-b1fb-b072f0ab5769/Lingerie_WEB_TakeThePlunge_470x572.aspx	True	Take The Plunge Large	59	13
26454	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/Take-The-Plunge-XL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Throw caution to the wind and release your inner bombshell with Take the Plunge, a black confection of lace that favors the bold&mdash;and curvy! Embroidered with flowers and seductive silver accents, this halter chemise features a plunging v-neckline that draws the eye just where you want it to go. The sexy open back delivers double the pleasure&mdash;showing off some skin and highlighting one of your best assets.&nbsp;&nbsp;Lingerie Size Chart	Take The Plunge Halter Chemise	https://www.pureromance.com/getmetafile/69d234d7-9f7e-4b5c-977e-e6c197849d5a/Lingerie_WEB_TakeThePlunge_470x572.aspx	True	Take The Plunge XL	59	3
33501	https://www.pureromance.com/Shop/Lingerie/PURPLE-REIGN-SMALL	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/5d50260a-781e-4b57-aa67-a5f50e1f74e7/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - SMALL	59	11
33502	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/PURPLE-REIGN-MEDIUM	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/15a2c448-262d-45ad-9b76-4ac51e4e9731/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - MEDIUM	59	3
33503	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/PURPLE-REIGN-LARGE	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/050853b6-d601-4f79-b214-9f297a5e7bbf/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - LARGE	59	15
33504	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/PURPLE-REIGN-1X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/473a1cbf-5a4c-4a76-876e-00f6dac66354/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - 1X	59	14
33505	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/PURPLE-REIGN-2X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/39aa7221-1dcc-4fe1-85d7-62b765ac0e76/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - 2X	59	5
33506	https://www.pureromance.com/Shop/Lingerie/Variants-(1)/PURPLE-REIGN-3X	Health & Beauty > Personal Care > Cosmetics > Bath & Body	new	Rule the bedroom with confidence in a color fit for royalty. Purple Reign&rsquo;s lacy violet cups provide underwire support with a revealing plunging neckline that&rsquo;s majestically adorned with a small black bow. The flowing skirt of soft black mesh is sheer enough to reveal the matching thong. Get ready to reign supreme&mdash;because tonight you&rsquo;re the queen.&nbsp;Lingerie Size Chart	Purple Reign Sheer Babydoll&nbsp;	https://www.pureromance.com/getmetafile/4b335e69-43ec-4be9-9b3f-f1d552a2a4f4/Lingerie_WEB_Purple-Reign_410x497.aspx	True	PURPLE REIGN - 3X	59	10
